BEGIN_DATE,CZ_FIPS,CZ_NAME_STR,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,DEATHS_DIRECT,DEATHS_INDIRECT,END_DATE,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,state,year,CZ_FIPS3,county_name,county_fips
09/26/2024,158,THOMAS (ZONE),100000000,5000000,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,158,Thomas,13275.0
09/26/2024,159,BROOKS (ZONE),100000000,10000000,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,159,Brooks,13027.0
09/26/2024,161,LANIER (ZONE),100000000,100000000,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,161,Lanier,13173.0
09/26/2024,148,BERRIEN (ZONE),100000000,100000000,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,148,Berrien,13019.0
09/27/2024,135,APPLING (ZONE),0,0,0,0.0,09/28/2024,Hurricane,0,0.0,GA,2024,135,Appling,13001.0
09/27/2024,162,ECHOLS (ZONE),0,0,0,0.0,09/28/2024,Hurricane,0,0.0,GA,2024,162,Echols,13101.0
09/27/2024,132,COFFEE (ZONE),0,0,1,0.0,09/28/2024,Hurricane,0,0.0,GA,2024,132,Coffee,13069.0
09/27/2024,134,BACON (ZONE),0,0,0,0.0,09/28/2024,Hurricane,0,0.0,GA,2024,134,Bacon,13005.0
09/27/2024,163,CLINCH (ZONE),0,0,1,0.0,09/28/2024,Hurricane,1,0.0,GA,2024,163,Clinch,13065.0
09/27/2024,133,JEFF DAVIS (ZONE),0,0,2,0.0,09/28/2024,Hurricane,0,0.0,GA,2024,133,Jeff Davis,13161.0
09/27/2024,112,MONTGOMERY (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,112,Montgomery,13209.0
09/27/2024,110,TELFAIR (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,110,Telfair,13271.0
09/27/2024,111,WHEELER (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,111,Wheeler,13309.0
09/27/2024,113,TOOMBS (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,113,Toombs,13279.0
09/27/2024,98,TREUTLEN (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,098,Treutlen,13283.0
09/27/2024,97,LAURENS (ZONE),0,0,2,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,097,Laurens,13175.0
09/27/2024,86,EMANUEL (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,086,Emanuel,13107.0
09/27/2024,85,JOHNSON (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),4,0.0,GA,2024,085,Johnson,13167.0
09/27/2024,74,WASHINGTON (ZONE),0,0,2,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,074,Washington,13303.0
09/27/2024,76,JEFFERSON (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,076,Jefferson,13163.0
09/27/2024,84,WILKINSON (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,084,Wilkinson,13319.0
09/27/2024,62,WARREN (ZONE),0,0,0,0.0,09/27/2024,Hurricane (Typhoon),0,0.0,GA,2024,062,Warren,13301.0
10/09/2024,138,COASTAL FLAGLER (ZONE),0,18800000,0,0.0,10/10/2024,Hurricane (Typhoon),0,0.0,FL,2024,138,Flagler,12035.0
10/09/2024,38,INLAND FLAGLER (ZONE),0,0,0,0.0,10/10/2024,Hurricane (Typhoon),0,0.0,FL,2024,038,Flagler,12035.0
10/09/2024,155,COASTAL MANATEE (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,155,Manatee,12081.0
10/09/2024,151,COASTAL HILLSBOROUGH (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,151,Hillsborough,12057.0
10/09/2024,50,PINELLAS (ZONE),0,43000000,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,050,Pinellas,12103.0
10/09/2024,160,COASTAL SARASOTA (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,160,Sarasota,12115.0
10/09/2024,162,COASTAL CHARLOTTE (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,162,Charlotte,12015.0
10/09/2024,165,COASTAL LEE (ZONE),0,77000000,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,165,Lee,12071.0
10/09/2024,61,DE SOTO (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,061,DeSoto,12027.0
10/09/2024,57,HIGHLANDS (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,057,Highlands,12055.0
10/09/2024,52,POLK (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,052,Polk,12105.0
10/09/2024,255,INLAND MANATEE (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,255,Manatee,12081.0
10/09/2024,251,INLAND HILLSBOROUGH (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,251,Hillsborough,12057.0
10/09/2024,260,INLAND SARASOTA (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,260,Sarasota,12115.0
10/09/2024,56,HARDEE (ZONE),0,0,0,0.0,10/10/2024,Hurricane,0,0.0,FL,2024,056,Hardee,12049.0
10/09/2024,151,COASTAL HILLSBOROUGH (ZONE),0,0,0,0.0,10/09/2024,Hurricane,0,0.0,FL,2024,151,Hillsborough,12057.0
10/09/2024,50,PINELLAS (ZONE),0,0,0,0.0,10/09/2024,Hurricane,0,0.0,FL,2024,050,Pinellas,12103.0
10/09/2024,162,COASTAL CHARLOTTE (ZONE),0,0,0,0.0,10/09/2024,Hurricane,0,0.0,FL,2024,162,Charlotte,12015.0
